station,date,product,element,value
blmangel,2021-04-08,gridmet,ppt,0.4
blmangel,2021-04-09,gridmet,ppt,0
blmangel,2021-04-10,gridmet,ppt,0
blmangel,2021-04-11,gridmet,ppt,0.6
blmangel,2021-04-12,gridmet,ppt,0
blmangel,2021-04-13,gridmet,ppt,0.7
blmangel,2021-04-14,gridmet,ppt,0
blmangel,2021-04-15,gridmet,ppt,0
blmangel,2021-04-16,gridmet,ppt,0
blmangel,2021-04-17,gridmet,ppt,0
blmangel,2021-04-18,gridmet,ppt,3.5
blmangel,2021-04-19,gridmet,ppt,1.8
blmangel,2021-04-20,gridmet,ppt,0
blmangel,2021-04-21,gridmet,ppt,0
blmangel,2021-04-22,gridmet,ppt,0
blmangel,2021-04-23,gridmet,ppt,0
blmangel,2021-04-24,gridmet,ppt,2.3
blmangel,2021-04-25,gridmet,ppt,5.8000002
blmangel,2021-04-26,gridmet,ppt,0
blmangel,2021-04-27,gridmet,ppt,0
blmangel,2021-04-28,gridmet,ppt,0
blmangel,2021-04-29,gridmet,ppt,0
blmangel,2021-04-30,gridmet,ppt,0
blmbattl,2021-04-01,gridmet,ppt,0
blmbattl,2021-04-02,gridmet,ppt,0
blmbattl,2021-04-03,gridmet,ppt,0
blmbattl,2021-04-04,gridmet,ppt,0
blmbattl,2021-04-05,gridmet,ppt,0.4
blmbattl,2021-04-06,gridmet,ppt,7
blmbattl,2021-04-07,gridmet,ppt,0
blmbattl,2021-04-08,gridmet,ppt,3
blmbattl,2021-04-09,gridmet,ppt,0
blmbattl,2021-04-10,gridmet,ppt,0.6
blmbattl,2021-04-11,gridmet,ppt,0
blmbattl,2021-04-12,gridmet,ppt,0
blmbattl,2021-04-13,gridmet,ppt,0
blmbattl,2021-04-14,gridmet,ppt,0
blmbattl,2021-04-15,gridmet,ppt,1.9
blmbattl,2021-04-16,gridmet,ppt,2.2
blmbattl,2021-04-17,gridmet,ppt,0
blmbattl,2021-04-18,gridmet,ppt,2.7
blmbattl,2021-04-19,gridmet,ppt,1.7
blmbattl,2021-04-20,gridmet,ppt,0
blmbattl,2021-04-21,gridmet,ppt,0
blmbattl,2021-04-22,gridmet,ppt,0
blmbattl,2021-04-23,gridmet,ppt,1.3
blmbattl,2021-04-24,gridmet,ppt,0
blmbattl,2021-04-25,gridmet,ppt,1
blmbattl,2021-04-26,gridmet,ppt,5.6999998
blmbattl,2021-04-27,gridmet,ppt,0
blmbattl,2021-04-28,gridmet,ppt,0
blmbattl,2021-04-29,gridmet,ppt,0
blmbattl,2021-04-30,gridmet,ppt,0
blmbelfr,2021-04-01,gridmet,ppt,0
blmbelfr,2021-04-02,gridmet,ppt,0
blmbelfr,2021-04-03,gridmet,ppt,0
blmbelfr,2021-04-04,gridmet,ppt,0
blmbelfr,2021-04-05,gridmet,ppt,5.8000002
blmbelfr,2021-04-06,gridmet,ppt,3
blmbelfr,2021-04-07,gridmet,ppt,0.4
blmbelfr,2021-04-08,gridmet,ppt,0.7
blmbelfr,2021-04-09,gridmet,ppt,0
blmbelfr,2021-04-10,gridmet,ppt,1.1
blmbelfr,2021-04-11,gridmet,ppt,0
blmbelfr,2021-04-12,gridmet,ppt,0.4
blmbelfr,2021-04-13,gridmet,ppt,0
blmbelfr,2021-04-14,gridmet,ppt,0.7
blmbelfr,2021-04-15,gridmet,ppt,1.7
blmbelfr,2021-04-16,gridmet,ppt,0
blmbelfr,2021-04-17,gridmet,ppt,0
blmbelfr,2021-04-18,gridmet,ppt,0.8
blmbelfr,2021-04-19,gridmet,ppt,0
blmbelfr,2021-04-20,gridmet,ppt,0
blmbelfr,2021-04-21,gridmet,ppt,0
blmbelfr,2021-04-22,gridmet,ppt,1.9
blmbelfr,2021-04-23,gridmet,ppt,0
blmbelfr,2021-04-24,gridmet,ppt,0
blmbelfr,2021-04-25,gridmet,ppt,0
blmbelfr,2021-04-26,gridmet,ppt,0
blmbelfr,2021-04-27,gridmet,ppt,0
blmbelfr,2021-04-28,gridmet,ppt,0
blmbelfr,2021-04-29,gridmet,ppt,0
blmbelfr,2021-04-30,gridmet,ppt,0
blmbroad,2021-04-01,gridmet,ppt,0
blmbroad,2021-04-02,gridmet,ppt,0
blmbroad,2021-04-03,gridmet,ppt,0
blmbroad,2021-04-04,gridmet,ppt,0
blmbroad,2021-04-05,gridmet,ppt,4.1999998
blmbroad,2021-04-06,gridmet,ppt,3.7
blmbroad,2021-04-07,gridmet,ppt,0
blmbroad,2021-04-08,gridmet,ppt,5
blmbroad,2021-04-09,gridmet,ppt,0
blmbroad,2021-04-10,gridmet,ppt,0.8
blmbroad,2021-04-11,gridmet,ppt,1.3
blmbroad,2021-04-12,gridmet,ppt,0.4
blmbroad,2021-04-13,gridmet,ppt,0
blmbroad,2021-04-14,gridmet,ppt,0
blmbroad,2021-04-15,gridmet,ppt,3.3
blmbroad,2021-04-16,gridmet,ppt,0
blmbroad,2021-04-17,gridmet,ppt,0
blmbroad,2021-04-18,gridmet,ppt,4.5
blmbroad,2021-04-19,gridmet,ppt,2.9000001
blmbroad,2021-04-20,gridmet,ppt,0.4
blmbroad,2021-04-21,gridmet,ppt,0
blmbroad,2021-04-22,gridmet,ppt,0
blmbroad,2021-04-23,gridmet,ppt,2.5999999
blmbroad,2021-04-24,gridmet,ppt,0
blmbroad,2021-04-25,gridmet,ppt,0
blmbroad,2021-04-26,gridmet,ppt,0
blmbroad,2021-04-27,gridmet,ppt,0
blmbroad,2021-04-28,gridmet,ppt,0
blmbroad,2021-04-29,gridmet,ppt,0
blmbroad,2021-04-30,gridmet,ppt,0
blmcapit,2021-04-01,gridmet,ppt,0
blmcapit,2021-04-02,gridmet,ppt,0
blmcapit,2021-04-03,gridmet,ppt,0
blmcapit,2021-04-04,gridmet,ppt,0
blmcapit,2021-04-05,gridmet,ppt,1.9
blmcapit,2021-04-06,gridmet,ppt,6.5999999
blmcapit,2021-04-07,gridmet,ppt,0
blmcapit,2021-04-08,gridmet,ppt,4.5
blmcapit,2021-04-09,gridmet,ppt,0
blmcapit,2021-04-10,gridmet,ppt,0
blmcapit,2021-04-11,gridmet,ppt,0
blmcapit,2021-04-12,gridmet,ppt,0
blmcapit,2021-04-13,gridmet,ppt,0
blmcapit,2021-04-14,gridmet,ppt,0
blmcapit,2021-04-15,gridmet,ppt,2.4000001
blmcapit,2021-04-16,gridmet,ppt,1.7
blmcapit,2021-04-17,gridmet,ppt,0
blmcapit,2021-04-18,gridmet,ppt,3.0999999
blmcapit,2021-04-19,gridmet,ppt,1.9
blmcapit,2021-04-20,gridmet,ppt,0.5
blmcapit,2021-04-21,gridmet,ppt,0
blmcapit,2021-04-22,gridmet,ppt,0
blmcapit,2021-04-23,gridmet,ppt,1.8
blmcapit,2021-04-24,gridmet,ppt,0
blmcapit,2021-04-25,gridmet,ppt,0
blmcapit,2021-04-26,gridmet,ppt,4.0999999
blmcapit,2021-04-27,gridmet,ppt,0
blmcapit,2021-04-28,gridmet,ppt,0
blmcapit,2021-04-29,gridmet,ppt,0
blmcapit,2021-04-30,gridmet,ppt,0
blmfortp,2021-04-01,gridmet,ppt,0
blmfortp,2021-04-02,gridmet,ppt,0
blmfortp,2021-04-03,gridmet,ppt,0
blmfortp,2021-04-04,gridmet,ppt,0
blmfortp,2021-04-05,gridmet,ppt,0
blmfortp,2021-04-06,gridmet,ppt,0
blmfortp,2021-04-07,gridmet,ppt,0
blmfortp,2021-04-08,gridmet,ppt,0
blmfortp,2021-04-09,gridmet,ppt,0
blmfortp,2021-04-10,gridmet,ppt,0.5
blmfortp,2021-04-11,gridmet,ppt,0.8
blmfortp,2021-04-12,gridmet,ppt,2.3
blmfortp,2021-04-13,gridmet,ppt,3.5
blmfortp,2021-04-14,gridmet,ppt,0.5
blmfortp,2021-04-15,gridmet,ppt,0
blmfortp,2021-04-16,gridmet,ppt,0
blmfortp,2021-04-17,gridmet,ppt,0
blmfortp,2021-04-18,gridmet,ppt,2.3
blmfortp,2021-04-19,gridmet,ppt,1.3
blmfortp,2021-04-20,gridmet,ppt,0
blmfortp,2021-04-21,gridmet,ppt,0
blmfortp,2021-04-22,gridmet,ppt,0.4
blmfortp,2021-04-23,gridmet,ppt,0
blmfortp,2021-04-24,gridmet,ppt,0
blmfortp,2021-04-25,gridmet,ppt,0
blmfortp,2021-04-26,gridmet,ppt,0
blmfortp,2021-04-27,gridmet,ppt,0
blmfortp,2021-04-28,gridmet,ppt,0
blmfortp,2021-04-29,gridmet,ppt,0
blmfortp,2021-04-30,gridmet,ppt,0
blmglend,2021-04-01,gridmet,ppt,0
blmglend,2021-04-02,gridmet,ppt,0
blmglend,2021-04-03,gridmet,ppt,0
blmglend,2021-04-04,gridmet,ppt,0
blmglend,2021-04-05,gridmet,ppt,0
blmglend,2021-04-06,gridmet,ppt,0
blmglend,2021-04-07,gridmet,ppt,0
blmglend,2021-04-08,gridmet,ppt,0.4
blmglend,2021-04-09,gridmet,ppt,0
blmglend,2021-04-10,gridmet,ppt,0.3
blmglend,2021-04-11,gridmet,ppt,0.8
blmglend,2021-04-12,gridmet,ppt,0.7
blmglend,2021-04-13,gridmet,ppt,0.5
blmglend,2021-04-14,gridmet,ppt,0
blmglend,2021-04-15,gridmet,ppt,0
blmglend,2021-04-16,gridmet,ppt,0
blmglend,2021-04-17,gridmet,ppt,0
blmglend,2021-04-18,gridmet,ppt,0
blmglend,2021-04-19,gridmet,ppt,0
blmglend,2021-04-20,gridmet,ppt,0
blmglend,2021-04-21,gridmet,ppt,0
blmglend,2021-04-22,gridmet,ppt,0
blmglend,2021-04-23,gridmet,ppt,0
blmglend,2021-04-24,gridmet,ppt,0
blmglend,2021-04-25,gridmet,ppt,0.8
blmglend,2021-04-26,gridmet,ppt,0
blmglend,2021-04-27,gridmet,ppt,0
blmglend,2021-04-28,gridmet,ppt,0
blmglend,2021-04-29,gridmet,ppt,0
blmglend,2021-04-30,gridmet,ppt,0
blmglnor,2021-04-01,gridmet,ppt,0
blmglnor,2021-04-02,gridmet,ppt,0
blmglnor,2021-04-03,gridmet,ppt,0
blmglnor,2021-04-04,gridmet,ppt,0
blmglnor,2021-04-05,gridmet,ppt,0
blmglnor,2021-04-06,gridmet,ppt,0
blmglnor,2021-04-07,gridmet,ppt,0
blmglnor,2021-04-08,gridmet,ppt,0
blmglnor,2021-04-09,gridmet,ppt,0
blmglnor,2021-04-10,gridmet,ppt,0
blmglnor,2021-04-11,gridmet,ppt,0
blmglnor,2021-04-12,gridmet,ppt,1.2
blmglnor,2021-04-13,gridmet,ppt,6.3000002
blmglnor,2021-04-14,gridmet,ppt,0.4
blmglnor,2021-04-15,gridmet,ppt,0
blmglnor,2021-04-16,gridmet,ppt,0
blmglnor,2021-04-17,gridmet,ppt,0
blmglnor,2021-04-18,gridmet,ppt,2
blmglnor,2021-04-19,gridmet,ppt,1.5
blmglnor,2021-04-20,gridmet,ppt,0
blmglnor,2021-04-21,gridmet,ppt,0.9
blmglnor,2021-04-22,gridmet,ppt,0
blmglnor,2021-04-23,gridmet,ppt,0
blmglnor,2021-04-24,gridmet,ppt,0.3
blmglnor,2021-04-25,gridmet,ppt,0
blmglnor,2021-04-26,gridmet,ppt,0
blmglnor,2021-04-27,gridmet,ppt,0
blmglnor,2021-04-28,gridmet,ppt,0
blmglnor,2021-04-29,gridmet,ppt,0
blmglnor,2021-04-30,gridmet,ppt,0
blmhardi,2021-04-01,gridmet,ppt,0
blmhardi,2021-04-02,gridmet,ppt,0
blmhardi,2021-04-03,gridmet,ppt,0
blmhardi,2021-04-04,gridmet,ppt,0
blmhardi,2021-04-05,gridmet,ppt,0.6
blmhardi,2021-04-06,gridmet,ppt,6.5
blmhardi,2021-04-07,gridmet,ppt,0
blmhardi,2021-04-08,gridmet,ppt,2.8
blmhardi,2021-04-09,gridmet,ppt,0
blmhardi,2021-04-10,gridmet,ppt,0.3
blmhardi,2021-04-11,gridmet,ppt,0
blmhardi,2021-04-12,gridmet,ppt,0
blmhardi,2021-04-13,gridmet,ppt,0
blmhardi,2021-04-14,gridmet,ppt,0
blmhardi,2021-04-15,gridmet,ppt,1.4
blmhardi,2021-04-16,gridmet,ppt,2.3
blmhardi,2021-04-17,gridmet,ppt,0
blmhardi,2021-04-18,gridmet,ppt,2.3
blmhardi,2021-04-19,gridmet,ppt,1.7
blmhardi,2021-04-20,gridmet,ppt,0
blmhardi,2021-04-21,gridmet,ppt,0
blmhardi,2021-04-22,gridmet,ppt,0
blmhardi,2021-04-23,gridmet,ppt,1.6
blmhardi,2021-04-24,gridmet,ppt,0
blmhardi,2021-04-25,gridmet,ppt,0.8
blmhardi,2021-04-26,gridmet,ppt,5.6999998
blmhardi,2021-04-27,gridmet,ppt,0
blmhardi,2021-04-28,gridmet,ppt,0
blmhardi,2021-04-29,gridmet,ppt,0
blmhardi,2021-04-30,gridmet,ppt,0
blmhavre,2021-04-01,gridmet,ppt,0
blmhavre,2021-04-02,gridmet,ppt,0
blmhavre,2021-04-03,gridmet,ppt,0
blmhavre,2021-04-04,gridmet,ppt,0
blmhavre,2021-04-05,gridmet,ppt,0
blmhavre,2021-04-06,gridmet,ppt,0
blmhavre,2021-04-07,gridmet,ppt,0
blmhavre,2021-04-08,gridmet,ppt,0
blmhavre,2021-04-09,gridmet,ppt,0
blmhavre,2021-04-10,gridmet,ppt,0
blmhavre,2021-04-11,gridmet,ppt,0
blmhavre,2021-04-12,gridmet,ppt,0
blmhavre,2021-04-13,gridmet,ppt,2.5999999
blmhavre,2021-04-14,gridmet,ppt,0
blmhavre,2021-04-15,gridmet,ppt,0
blmhavre,2021-04-16,gridmet,ppt,0
blmhavre,2021-04-17,gridmet,ppt,2
blmhavre,2021-04-18,gridmet,ppt,3.0999999
blmhavre,2021-04-19,gridmet,ppt,0
blmhavre,2021-04-20,gridmet,ppt,0
blmhavre,2021-04-21,gridmet,ppt,0
blmhavre,2021-04-22,gridmet,ppt,0.7
blmhavre,2021-04-23,gridmet,ppt,0
blmhavre,2021-04-24,gridmet,ppt,1
blmhavre,2021-04-25,gridmet,ppt,0
blmhavre,2021-04-26,gridmet,ppt,0
blmhavre,2021-04-27,gridmet,ppt,0
blmhavre,2021-04-28,gridmet,ppt,0
blmhavre,2021-04-29,gridmet,ppt,0
blmhavre,2021-04-30,gridmet,ppt,0
blmjorda,2021-04-01,gridmet,ppt,0
blmjorda,2021-04-02,gridmet,ppt,0
blmjorda,2021-04-03,gridmet,ppt,0
blmjorda,2021-04-04,gridmet,ppt,0
blmjorda,2021-04-05,gridmet,ppt,0
blmjorda,2021-04-06,gridmet,ppt,0
blmjorda,2021-04-07,gridmet,ppt,0
blmjorda,2021-04-08,gridmet,ppt,0.3
blmjorda,2021-04-09,gridmet,ppt,0
blmjorda,2021-04-10,gridmet,ppt,0.3
blmjorda,2021-04-11,gridmet,ppt,0.6
blmjorda,2021-04-12,gridmet,ppt,0.7
blmjorda,2021-04-13,gridmet,ppt,2.7
blmjorda,2021-04-14,gridmet,ppt,0.4
blmjorda,2021-04-15,gridmet,ppt,0
blmjorda,2021-04-16,gridmet,ppt,0
blmjorda,2021-04-17,gridmet,ppt,0
blmjorda,2021-04-18,gridmet,ppt,3.0999999
blmjorda,2021-04-19,gridmet,ppt,1.3
blmjorda,2021-04-20,gridmet,ppt,0
blmjorda,2021-04-21,gridmet,ppt,0
blmjorda,2021-04-22,gridmet,ppt,1.6
blmjorda,2021-04-23,gridmet,ppt,0
blmjorda,2021-04-24,gridmet,ppt,0
blmjorda,2021-04-25,gridmet,ppt,1.2
blmjorda,2021-04-26,gridmet,ppt,0
blmjorda,2021-04-27,gridmet,ppt,0
blmjorda,2021-04-28,gridmet,ppt,0
blmjorda,2021-04-29,gridmet,ppt,0
blmjorda,2021-04-30,gridmet,ppt,0
blmmatad,2021-04-01,gridmet,ppt,0
blmmatad,2021-04-02,gridmet,ppt,0
blmmatad,2021-04-03,gridmet,ppt,0
blmmatad,2021-04-04,gridmet,ppt,0.5
blmmatad,2021-04-05,gridmet,ppt,0
blmmatad,2021-04-06,gridmet,ppt,0
blmmatad,2021-04-07,gridmet,ppt,0
blmmatad,2021-04-08,gridmet,ppt,0.5
blmmatad,2021-04-09,gridmet,ppt,0
blmmatad,2021-04-10,gridmet,ppt,0.5
blmmatad,2021-04-11,gridmet,ppt,0
blmmatad,2021-04-12,gridmet,ppt,0
blmmatad,2021-04-13,gridmet,ppt,6.4000001
blmmatad,2021-04-14,gridmet,ppt,0
blmmatad,2021-04-15,gridmet,ppt,0
blmmatad,2021-04-16,gridmet,ppt,0
blmmatad,2021-04-17,gridmet,ppt,0
blmmatad,2021-04-18,gridmet,ppt,4
blmmatad,2021-04-19,gridmet,ppt,1.4
blmmatad,2021-04-20,gridmet,ppt,0
blmmatad,2021-04-21,gridmet,ppt,0
blmmatad,2021-04-22,gridmet,ppt,1.1
blmmatad,2021-04-23,gridmet,ppt,0
blmmatad,2021-04-24,gridmet,ppt,2.2
blmmatad,2021-04-25,gridmet,ppt,0.3
blmmatad,2021-04-26,gridmet,ppt,0
blmmatad,2021-04-27,gridmet,ppt,0
blmmatad,2021-04-28,gridmet,ppt,0
blmmatad,2021-04-29,gridmet,ppt,0
blmmatad,2021-04-30,gridmet,ppt,0
blmplevn,2021-04-01,gridmet,ppt,0
blmplevn,2021-04-02,gridmet,ppt,0
blmplevn,2021-04-03,gridmet,ppt,0
blmplevn,2021-04-04,gridmet,ppt,0
blmplevn,2021-04-05,gridmet,ppt,0
blmplevn,2021-04-06,gridmet,ppt,0
blmplevn,2021-04-07,gridmet,ppt,0
blmplevn,2021-04-08,gridmet,ppt,3
blmplevn,2021-04-09,gridmet,ppt,0
blmplevn,2021-04-10,gridmet,ppt,1.9
blmplevn,2021-04-11,gridmet,ppt,1.6
blmplevn,2021-04-12,gridmet,ppt,4.0999999
blmplevn,2021-04-13,gridmet,ppt,0.4
blmplevn,2021-04-14,gridmet,ppt,0
blmplevn,2021-04-15,gridmet,ppt,0.6
blmplevn,2021-04-16,gridmet,ppt,0
blmplevn,2021-04-17,gridmet,ppt,0
blmplevn,2021-04-18,gridmet,ppt,0.7
blmplevn,2021-04-19,gridmet,ppt,0.9
blmplevn,2021-04-20,gridmet,ppt,0
blmplevn,2021-04-21,gridmet,ppt,0
blmplevn,2021-04-22,gridmet,ppt,0
blmplevn,2021-04-23,gridmet,ppt,0
blmplevn,2021-04-24,gridmet,ppt,0
blmplevn,2021-04-25,gridmet,ppt,0
blmplevn,2021-04-26,gridmet,ppt,0
blmplevn,2021-04-27,gridmet,ppt,0
blmplevn,2021-04-28,gridmet,ppt,0
blmplevn,2021-04-29,gridmet,ppt,0
blmplevn,2021-04-30,gridmet,ppt,0
blmpumpk,2021-04-01,gridmet,ppt,0
blmpumpk,2021-04-02,gridmet,ppt,0
blmpumpk,2021-04-03,gridmet,ppt,0
blmpumpk,2021-04-04,gridmet,ppt,0
blmpumpk,2021-04-05,gridmet,ppt,0
blmpumpk,2021-04-06,gridmet,ppt,1.1
blmpumpk,2021-04-07,gridmet,ppt,0
blmpumpk,2021-04-08,gridmet,ppt,1.7
blmpumpk,2021-04-09,gridmet,ppt,0
blmpumpk,2021-04-10,gridmet,ppt,0.8
blmpumpk,2021-04-11,gridmet,ppt,1
blmpumpk,2021-04-12,gridmet,ppt,0
blmpumpk,2021-04-13,gridmet,ppt,0.5
blmpumpk,2021-04-14,gridmet,ppt,0
blmpumpk,2021-04-15,gridmet,ppt,0.6
blmpumpk,2021-04-16,gridmet,ppt,0
blmpumpk,2021-04-17,gridmet,ppt,0
blmpumpk,2021-04-18,gridmet,ppt,2.4000001
blmpumpk,2021-04-19,gridmet,ppt,1.5
blmpumpk,2021-04-20,gridmet,ppt,0
blmpumpk,2021-04-21,gridmet,ppt,0
blmpumpk,2021-04-22,gridmet,ppt,0
blmpumpk,2021-04-23,gridmet,ppt,0
blmpumpk,2021-04-24,gridmet,ppt,0
blmpumpk,2021-04-25,gridmet,ppt,1.4
blmpumpk,2021-04-26,gridmet,ppt,0
blmpumpk,2021-04-27,gridmet,ppt,0
blmpumpk,2021-04-28,gridmet,ppt,0
blmpumpk,2021-04-29,gridmet,ppt,0
blmpumpk,2021-04-30,gridmet,ppt,0
blmround,2021-04-01,gridmet,ppt,0
blmround,2021-04-02,gridmet,ppt,0
blmround,2021-04-03,gridmet,ppt,0
blmround,2021-04-04,gridmet,ppt,0
blmround,2021-04-05,gridmet,ppt,0
blmround,2021-04-06,gridmet,ppt,0
blmround,2021-04-07,gridmet,ppt,0
blmround,2021-04-08,gridmet,ppt,0.8
blmround,2021-04-09,gridmet,ppt,0
blmround,2021-04-10,gridmet,ppt,0
blmround,2021-04-11,gridmet,ppt,0
blmround,2021-04-12,gridmet,ppt,0.3
blmround,2021-04-13,gridmet,ppt,1.7
blmround,2021-04-14,gridmet,ppt,0.6
blmround,2021-04-15,gridmet,ppt,0
blmround,2021-04-16,gridmet,ppt,0
blmround,2021-04-17,gridmet,ppt,0
blmround,2021-04-18,gridmet,ppt,5.9000001
blmround,2021-04-19,gridmet,ppt,0
blmround,2021-04-20,gridmet,ppt,0
blmround,2021-04-21,gridmet,ppt,0
blmround,2021-04-22,gridmet,ppt,1.7
blmround,2021-04-23,gridmet,ppt,0
blmround,2021-04-24,gridmet,ppt,4.0999999
blmround,2021-04-25,gridmet,ppt,2.5
blmround,2021-04-26,gridmet,ppt,0
blmround,2021-04-27,gridmet,ppt,0
blmround,2021-04-28,gridmet,ppt,0
blmround,2021-04-29,gridmet,ppt,0
blmround,2021-04-30,gridmet,ppt,0
blmroyno,2021-04-01,gridmet,ppt,0
blmroyno,2021-04-02,gridmet,ppt,0
blmroyno,2021-04-03,gridmet,ppt,0
blmroyno,2021-04-04,gridmet,ppt,0
blmroyno,2021-04-05,gridmet,ppt,0
blmroyno,2021-04-06,gridmet,ppt,0
blmroyno,2021-04-07,gridmet,ppt,0
blmroyno,2021-04-08,gridmet,ppt,0
blmroyno,2021-04-09,gridmet,ppt,0
blmroyno,2021-04-10,gridmet,ppt,0
blmroyno,2021-04-11,gridmet,ppt,0
blmroyno,2021-04-12,gridmet,ppt,0
blmroyno,2021-04-13,gridmet,ppt,3.5
blmroyno,2021-04-14,gridmet,ppt,0.5
blmroyno,2021-04-15,gridmet,ppt,0
blmroyno,2021-04-16,gridmet,ppt,0
blmroyno,2021-04-17,gridmet,ppt,0
blmroyno,2021-04-18,gridmet,ppt,5.3000002
blmroyno,2021-04-19,gridmet,ppt,0.8
blmroyno,2021-04-20,gridmet,ppt,0
blmroyno,2021-04-21,gridmet,ppt,0
blmroyno,2021-04-22,gridmet,ppt,1.9
blmroyno,2021-04-23,gridmet,ppt,0
blmroyno,2021-04-24,gridmet,ppt,2.3
blmroyno,2021-04-25,gridmet,ppt,0.9
blmroyno,2021-04-26,gridmet,ppt,0
blmroyno,2021-04-27,gridmet,ppt,0
blmroyno,2021-04-28,gridmet,ppt,0
blmroyno,2021-04-29,gridmet,ppt,0
blmroyno,2021-04-30,gridmet,ppt,0
blmterry,2021-04-01,gridmet,ppt,0
blmterry,2021-04-02,gridmet,ppt,0
blmterry,2021-04-03,gridmet,ppt,0
blmterry,2021-04-04,gridmet,ppt,0
blmterry,2021-04-05,gridmet,ppt,0
blmterry,2021-04-06,gridmet,ppt,0
blmterry,2021-04-07,gridmet,ppt,0
blmterry,2021-04-08,gridmet,ppt,0.7
blmterry,2021-04-09,gridmet,ppt,0
blmterry,2021-04-10,gridmet,ppt,0
blmterry,2021-04-11,gridmet,ppt,0.6
blmterry,2021-04-12,gridmet,ppt,0.6
blmterry,2021-04-13,gridmet,ppt,0.6
blmterry,2021-04-14,gridmet,ppt,0
blmterry,2021-04-15,gridmet,ppt,0
blmterry,2021-04-16,gridmet,ppt,0
blmterry,2021-04-17,gridmet,ppt,0
blmterry,2021-04-18,gridmet,ppt,1.1
blmterry,2021-04-19,gridmet,ppt,0.6
blmterry,2021-04-20,gridmet,ppt,0
blmterry,2021-04-21,gridmet,ppt,0
blmterry,2021-04-22,gridmet,ppt,0
blmterry,2021-04-23,gridmet,ppt,0
blmterry,2021-04-24,gridmet,ppt,0
blmterry,2021-04-25,gridmet,ppt,3.5
blmterry,2021-04-26,gridmet,ppt,0
blmterry,2021-04-27,gridmet,ppt,0
blmterry,2021-04-28,gridmet,ppt,0
blmterry,2021-04-29,gridmet,ppt,0
blmterry,2021-04-30,gridmet,ppt,0
blmwarre,2021-04-01,gridmet,ppt,0
blmwarre,2021-04-02,gridmet,ppt,0
blmwarre,2021-04-03,gridmet,ppt,0
blmwarre,2021-04-04,gridmet,ppt,0
blmwarre,2021-04-05,gridmet,ppt,4.0999999
blmwarre,2021-04-06,gridmet,ppt,1.9
blmwarre,2021-04-07,gridmet,ppt,0
blmwarre,2021-04-08,gridmet,ppt,0.8
blmwarre,2021-04-09,gridmet,ppt,0
blmwarre,2021-04-10,gridmet,ppt,1
blmwarre,2021-04-11,gridmet,ppt,0
blmwarre,2021-04-12,gridmet,ppt,0
blmwarre,2021-04-13,gridmet,ppt,0
blmwarre,2021-04-14,gridmet,ppt,0.8
blmwarre,2021-04-15,gridmet,ppt,1.1
blmwarre,2021-04-16,gridmet,ppt,0
blmwarre,2021-04-17,gridmet,ppt,0
blmwarre,2021-04-18,gridmet,ppt,2
blmwarre,2021-04-19,gridmet,ppt,0
blmwarre,2021-04-20,gridmet,ppt,0
blmwarre,2021-04-21,gridmet,ppt,0
blmwarre,2021-04-22,gridmet,ppt,3.2
blmwarre,2021-04-23,gridmet,ppt,0.3
blmwarre,2021-04-24,gridmet,ppt,0
blmwarre,2021-04-25,gridmet,ppt,0
blmwarre,2021-04-26,gridmet,ppt,1.7
blmwarre,2021-04-27,gridmet,ppt,0
blmwarre,2021-04-28,gridmet,ppt,0
blmwarre,2021-04-29,gridmet,ppt,0
blmwarre,2021-04-30,gridmet,ppt,0
bozmtest,2021-04-01,gridmet,ppt,0
bozmtest,2021-04-02,gridmet,ppt,0
bozmtest,2021-04-03,gridmet,ppt,0
bozmtest,2021-04-04,gridmet,ppt,0
bozmtest,2021-04-05,gridmet,ppt,8.6999998
bozmtest,2021-04-06,gridmet,ppt,3.5999999
bozmtest,2021-04-07,gridmet,ppt,0
bozmtest,2021-04-08,gridmet,ppt,3.5
bozmtest,2021-04-09,gridmet,ppt,0
bozmtest,2021-04-10,gridmet,ppt,3
bozmtest,2021-04-11,gridmet,ppt,0
bozmtest,2021-04-12,gridmet,ppt,0
bozmtest,2021-04-13,gridmet,ppt,0
bozmtest,2021-04-14,gridmet,ppt,0
bozmtest,2021-04-15,gridmet,ppt,0
bozmtest,2021-04-16,gridmet,ppt,0
bozmtest,2021-04-17,gridmet,ppt,0
bozmtest,2021-04-18,gridmet,ppt,1.7
bozmtest,2021-04-19,gridmet,ppt,0
bozmtest,2021-04-20,gridmet,ppt,0
bozmtest,2021-04-21,gridmet,ppt,0
bozmtest,2021-04-22,gridmet,ppt,2.9000001
bozmtest,2021-04-23,gridmet,ppt,0
bozmtest,2021-04-24,gridmet,ppt,2.5
bozmtest,2021-04-25,gridmet,ppt,13.8999996
bozmtest,2021-04-26,gridmet,ppt,0
bozmtest,2021-04-27,gridmet,ppt,0
bozmtest,2021-04-28,gridmet,ppt,0
bozmtest,2021-04-29,gridmet,ppt,0
bozmtest,2021-04-30,gridmet,ppt,0
churchil,2021-04-01,gridmet,ppt,0
churchil,2021-04-02,gridmet,ppt,0
churchil,2021-04-03,gridmet,ppt,0
churchil,2021-04-04,gridmet,ppt,0
churchil,2021-04-05,gridmet,ppt,7.1999998
churchil,2021-04-06,gridmet,ppt,1.3
churchil,2021-04-07,gridmet,ppt,0
churchil,2021-04-08,gridmet,ppt,1.7
churchil,2021-04-09,gridmet,ppt,0
